fact_check_id,post_id,relationship,split
206313,69471,backlink,train
206313,69872,backlink,train
206317,53443,backlink,train
206318,28747,backlink,train
206324,29476,backlink,train
206326,49937,backlink,train
206330,48706,backlink,test
206332,54041,backlink,train
206334,69894,backlink,train
206338,33983,backlink,test
206340,36668,backlink,train
206340,44101,backlink,train
206340,48764,backlink,train
206340,53313,backlink,train
206342,33830,backlink,train
206343,63304,backlink,train
206350,55743,backlink,dev
206351,68354,claimreview_schema,train
206353,70225,backlink,train
206354,64946,claimreview_schema,train
206355,67363,claimreview_schema,train
206356,41161,backlink,train
206357,51870,backlink,train
206357,69545,backlink,train
206357,69661,backlink,train
206367,32066,backlink,test
206369,53334,backlink,train
206371,37857,backlink,train
206371,51914,backlink,train
206372,42588,backlink,dev
206373,28784,backlink,dev
206380,35461,backlink,dev
206383,69357,backlink,test
206385,32073,backlink,train
206391,29268,backlink,train
206392,53104,backlink,test
206393,51192,backlink,train
206393,52360,backlink,train
206394,35380,claimreview_schema,train
206396,42736,backlink,train
206397,53327,backlink,train
206400,38006,backlink,train
206401,69891,backlink,test
206402,30498,claimreview_schema,train
206410,50561,backlink,train
206412,43149,backlink,train
206412,43182,backlink,train
206420,38156,backlink,dev
206423,37879,backlink,train
206424,53427,backlink,train
206427,43369,backlink,train
206430,49974,backlink,test
206431,50059,backlink,dev
206434,33401,backlink,train
206438,43156,backlink,train
206439,33578,backlink,train
206449,46667,backlink,train
206451,69649,backlink,test
206453,76410,backlink,train
206454,44434,backlink,train
206455,67284,claimreview_schema,train
206458,44382,backlink,train
206461,47075,backlink,train
206466,29937,backlink,train
206471,69350,backlink,train
206472,69643,backlink,train
206472,76414,backlink,train
206473,35689,backlink,dev
206474,38145,backlink,train
206474,54247,backlink,train
206480,50252,backlink,test
206482,41057,backlink,train
206483,46336,backlink,train
206484,43774,backlink,train
206486,38950,backlink,train
206486,51736,backlink,train
206487,49810,backlink,dev
206488,69518,backlink,train
206490,70106,backlink,train
206494,41609,backlink,train
206509,50022,backlink,train
206514,40580,backlink,train
206514,42949,backlink,train
206514,54227,backlink,train
206515,40646,backlink,train
206517,36159,backlink,dev
206518,70067,backlink,train
206519,29081,backlink,train
206524,69818,backlink,train
206524,70204,backlink,train
206526,32723,backlink,train
206526,51759,backlink,train
206529,31520,claimreview_schema,train
206535,47956,backlink,dev
206541,37719,backlink,train
206542,36711,backlink,dev
206549,43815,backlink,train
206558,52092,backlink,train
206560,39232,backlink,train
206566,28259,backlink,dev
206575,33477,backlink,train
206575,55982,backlink,train
206579,33926,backlink,train
206584,69979,backlink,train
206587,31237,backlink,train
206588,31971,backlink,train
206589,41513,backlink,train
206589,76633,backlink,train
206593,43459,backlink,train
206603,42450,backlink,train
206608,47780,backlink,train
36435,4240,backlink,train
36435,12945,backlink,train
36435,3711,backlink,train
91593,17591,claimreview_schema,dev
157829,46084,backlink,train
157567,15939,backlink,train
157567,3007,backlink,train
114189,10247,backlink,dev
158588,49683,backlink,test
159347,46879,backlink,train
157794,22795,backlink,train
158436,22569,backlink,train
158789,27191,backlink,train
159104,25920,backlink,train
157821,39644,backlink,train
157821,22592,backlink,train
157821,22628,backlink,train
158181,22605,backlink,train
158181,39080,backlink,train
158181,22649,backlink,train
47607,46368,backlink,train
159291,22620,backlink,train
157789,31412,backlink,train
157789,31785,backlink,train
108574,44964,backlink,dev
92285,8610,backlink,train
74236,8557,backlink,train
74236,15192,backlink,train
141140,6279,backlink,dev
134954,55560,backlink,test
107125,54428,backlink,dev
63690,15986,backlink,train
120636,32474,backlink,train
120636,34455,backlink,train
120636,45625,backlink,train
120636,69430,backlink,train
59936,16804,backlink,train
158453,22584,backlink,test
158453,22264,backlink,test
159279,53827,backlink,train
158547,41601,backlink,train
158236,42065,backlink,train
158236,42238,backlink,train
158782,22635,backlink,train
157876,7131,backlink,train
158994,22638,backlink,train
158629,22644,backlink,dev
157953,22566,backlink,train
157953,22633,backlink,train
158158,36490,backlink,train
158158,50325,backlink,train
112306,19150,backlink,dev
158593,48887,backlink,train
158333,41835,backlink,train
157793,22608,backlink,test
159011,55200,backlink,train
159296,22568,backlink,train
159309,22573,backlink,train
158093,22614,backlink,train
158650,27194,backlink,train
158144,22648,backlink,train
158110,22590,backlink,train
158604,27177,backlink,train
158627,31059,backlink,train
158627,31230,backlink,train
158627,22656,backlink,train
158627,22610,backlink,train
158627,55717,backlink,train
158407,27218,backlink,train
158407,2898,backlink,train
157870,22578,backlink,train
157870,22576,backlink,train
157841,22666,backlink,train
157840,22667,backlink,train
157791,51187,backlink,test
59558,47553,backlink,train
139508,49447,backlink,test
32157,40502,backlink,train
108640,54857,backlink,test
102131,41328,backlink,test
155560,69517,claimreview_schema,train
58217,40329,backlink,test
122085,53409,backlink,train
145637,67025,claimreview_schema,dev
12253,29144,claimreview_schema,train
161677,22712,claimreview_schema,train
157986,45016,backlink,train
157986,46353,backlink,train
158347,22593,backlink,train
137613,33093,backlink,train
80497,15416,backlink,train
80497,10105,backlink,train
137447,26812,backlink,train
89562,51508,backlink,train
89562,22378,backlink,train
89562,53952,backlink,train
51352,6142,backlink,train
82065,9208,backlink,train
25638,67851,claimreview_schema,dev
156378,32452,backlink,train
113948,8392,backlink,train
113948,4474,backlink,train
161758,36227,backlink,train
137591,10126,backlink,train
212204,44609,backlink,train
72547,52465,backlink,train
42331,29344,backlink,test
51232,29926,backlink,train
157818,22641,backlink,train
159310,22599,backlink,test
159240,22601,backlink,train
51792,35967,backlink,train
212254,47426,backlink,train
59953,6910,backlink,train
212296,8182,claimreview_schema,train
178169,48819,claimreview_schema,train
212310,40911,backlink,train
212312,34131,backlink,train
212314,35446,backlink,train
212324,76481,claimreview_schema,train
183037,67856,claimreview_schema,train
212345,40887,backlink,train
212345,49475,backlink,train
212350,70366,backlink,train
212351,33149,backlink,train
212351,37655,backlink,train
212351,43905,backlink,train
212351,51533,backlink,train
212353,70038,backlink,train
212356,47998,claimreview_schema,train
212364,37840,backlink,train
212365,55459,backlink,dev
212384,32732,backlink,train
163898,22874,claimreview_schema,test
212397,74894,claimreview_schema,train
212401,39635,backlink,dev
212402,75437,claimreview_schema,test
212403,69621,backlink,dev
212408,48598,claimreview_schema,train
212409,38957,backlink,train
212414,36518,backlink,train
212416,37999,claimreview_schema,train
212416,55322,backlink,train
212416,61277,backlink,train
212418,74909,claimreview_schema,dev
212422,39273,backlink,train
212425,74794,claimreview_schema,train
212429,78934,claimreview_schema,test
212430,14566,claimreview_schema,train
212432,46556,backlink,test
212433,41375,claimreview_schema,train
212439,47619,claimreview_schema,test
212440,43884,backlink,train
212443,40627,claimreview_schema,train
212444,24472,claimreview_schema,train
212444,53554,backlink,train
212445,41756,backlink,train
212446,37069,backlink,dev
212448,34812,backlink,train
212448,53262,backlink,train
212449,53768,backlink,train
212449,79881,claimreview_schema,train
212450,75147,claimreview_schema,train
212451,54065,claimreview_schema,test
212454,43323,backlink,train
212457,74794,claimreview_schema,train
212459,37490,backlink,train
212459,79237,claimreview_schema,train
212466,70186,backlink,train
212473,31585,backlink,train
212492,77018,claimreview_schema,train
212495,79879,claimreview_schema,train
212498,33828,backlink,dev
212505,36404,backlink,train
212509,33257,backlink,train
212509,38715,backlink,train
212510,46163,claimreview_schema,train
212510,53512,backlink,train
212511,38148,claimreview_schema,train
212511,49820,backlink,train
212514,47016,claimreview_schema,train
212526,54849,backlink,train
212527,76617,backlink,test
212535,77492,claimreview_schema,train
212536,35312,backlink,train
212536,37357,claimreview_schema,train
212537,75388,claimreview_schema,dev
212542,67976,claimreview_schema,train
212543,69508,backlink,train
212547,78493,claimreview_schema,test
212549,32836,backlink,train
212549,43672,backlink,train
212549,51740,backlink,train
212563,79214,claimreview_schema,train
212564,74260,backlink,train
212574,69886,backlink,dev
212576,47668,backlink,train
212588,29449,backlink,train
212589,46671,backlink,train
212589,78917,claimreview_schema,train
212590,76645,backlink,test
212592,50540,claimreview_schema,train
212593,39737,backlink,train
212593,40320,claimreview_schema,train
212594,45652,backlink,dev
212595,29028,backlink,train
212596,30967,claimreview_schema,train
212601,28506,backlink,train
212602,41450,backlink,train
212602,49656,backlink,train
212608,4671,claimreview_schema,train
212609,29592,claimreview_schema,test
212616,75457,claimreview_schema,train
212621,77238,claimreview_schema,dev
212622,37357,claimreview_schema,train
212624,41733,backlink,test
212628,44149,backlink,train
212630,40269,backlink,train
212631,37825,backlink,train
212632,32791,claimreview_schema,train
212636,42344,backlink,dev
212651,40491,backlink,train
212656,43044,claimreview_schema,train
212659,32764,backlink,train
212659,69372,claimreview_schema,train
212667,32326,backlink,train
212667,43881,backlink,train
212670,29936,claimreview_schema,dev
212678,76646,backlink,test
212688,50919,claimreview_schema,train
212689,70266,backlink,dev
212696,38554,backlink,train
212699,75052,claimreview_schema,train
212700,75056,claimreview_schema,train
212702,37479,backlink,dev
212709,69652,backlink,train
212726,79016,claimreview_schema,train
212727,33712,backlink,train
212729,78172,claimreview_schema,train
212735,45987,backlink,train
212742,34157,claimreview_schema,test
212743,79130,claimreview_schema,train
212747,48039,backlink,train
212749,52979,backlink,test
212753,35748,claimreview_schema,test
212754,37040,backlink,train
212754,43021,backlink,train
212756,70312,backlink,train
212758,47053,claimreview_schema,train
212760,55459,backlink,dev
178528,67812,claimreview_schema,train
212766,28226,claimreview_schema,train
212774,24427,backlink,train
212780,32702,backlink,dev
212790,44128,backlink,train
212791,33233,backlink,train
212796,39145,backlink,train
212799,69588,backlink,train
212804,28323,claimreview_schema,train
212805,64701,backlink,train
212808,69454,backlink,dev
212810,46995,backlink,test
212812,46371,backlink,train
212814,53756,claimreview_schema,train
212818,34704,claimreview_schema,test
212827,52696,backlink,train
212828,55060,backlink,train
212839,39411,backlink,test
212842,38629,claimreview_schema,train
212844,29479,backlink,train
212850,42839,backlink,train
212854,69454,backlink,dev
212864,77080,claimreview_schema,train
212865,41756,backlink,train
212866,31113,claimreview_schema,train
212866,40205,backlink,train
212866,54997,backlink,train
212871,50598,backlink,train
212873,46908,backlink,train
212877,76814,claimreview_schema,train
212891,78780,claimreview_schema,train
212898,76616,backlink,train
212904,75642,claimreview_schema,train
212910,48929,claimreview_schema,train
212913,77705,claimreview_schema,train
212915,29451,claimreview_schema,train
212920,55609,backlink,train
212922,52888,claimreview_schema,train
212925,72831,backlink,train
165823,23616,claimreview_schema,test
212929,68883,claimreview_schema,dev
212931,39269,claimreview_schema,test
212934,48306,claimreview_schema,train
212936,24501,claimreview_schema,train
212937,30986,backlink,train
212937,46141,claimreview_schema,train
212947,29121,backlink,train
212948,43614,backlink,train
212951,49942,backlink,train
212953,32684,backlink,train
212968,36883,backlink,train
212969,32702,backlink,dev
212981,44128,backlink,train
212983,28441,backlink,dev
212986,37876,claimreview_schema,dev
212990,35299,claimreview_schema,dev
212996,49616,claimreview_schema,train
212998,79840,claimreview_schema,test
213002,66984,claimreview_schema,train
213003,28459,claimreview_schema,train
213004,43066,backlink,train
213010,69358,backlink,train
213010,69362,backlink,train
213012,34891,backlink,train
213019,49017,backlink,train
171952,23393,claimreview_schema,dev
126350,43146,claimreview_schema,train
109818,17830,backlink,train
132728,37460,backlink,train
132728,12682,backlink,train
132728,43896,backlink,train
132728,55575,backlink,train
119241,12700,backlink,train
136183,12689,backlink,dev
213168,40577,backlink,train
213173,41939,backlink,train
213175,69910,backlink,train
213177,69469,backlink,train
213179,76621,backlink,train
213194,50755,claimreview_schema,train
213212,50165,claimreview_schema,train
213222,31660,claimreview_schema,train
213224,29132,claimreview_schema,train
213227,55700,backlink,dev
213228,41227,claimreview_schema,train
213232,28891,claimreview_schema,train
213236,51025,backlink,train
213236,75599,claimreview_schema,train
213238,51315,claimreview_schema,train
213239,24470,claimreview_schema,train
213245,39804,claimreview_schema,train
